IdProduto;Produto;TipoDeProduto;GrupoDeProdutos;FamiliaDeProdutos
SPED317032012;Dioxido Carbono Cil T34 Kg;;;
SPED317284291;Dioxido Carbono Cil K27 Kg;;;
1000000221;CARNE REGULAR - BRAPELCO;;;
1000000362;SOBREMESA BRIGADEIRO;;;
1000003324;HAMBURGUER REGULAR 10.1 JBS;;;
1000004568;COBERTURA CHOCOLATE;;;
1000004705;PAO CLUBHOUSE BJ CONG;;;
1300002081;COMPRESSOR 1/4(EMBRACO);;;
1500002367;LIXEIRA PLAST C/TAMPA/RODAS 120L BRANCA;;;
1500002835;CABO EXTENSOR P/USB 2.0 1,8M AM/AF;;;
1600000856;MC AZUL NOVO-CA;;;
SPED315276101;Dioxido Carbono Cil T45 Kg;;;
SPED315276102;Dioxido Carbono Cil K27 Kg;;;
SPED315668551;Dioxido Carbono Cil T34 Kg;;;
1000002415;OVOMALTINE FLOCOS CROCANTE 10MM;;;
1300002208;PRESSOSTATO ÃLEO (ALCO);;;
1300000607;BOMBA DE VÃCUO 6 CFM BIVOLT ( PC );;;
1300002196;PLUG FUSÃVEL (HITACHI);;;
2400000081;CPU DESKTOP DC5100,2.8GHZ,512MB,40GB,MOUSE TECLADO;;;
2400001002;DISPLAY DE TORTAS-CARTER HOFFMAN (220V);;;
SPED327306471;Dioxido Carbono Cil K27 Kg;;;
SPED327306501;Dioxido Carbono Cil T34 Kg;;;
1000004587;PAO GRAN CHEDDAR BJ CONG-FSB;;;
1000004865;MCCLAIN MC WEDGES;;;
1300002244;TUBO COBRE 1/4;;;
1500001339;BL PAUTADO LEGAL PAD C/F TAM CT AM MCD;;;
1600000753;TRUMPS DETERGENTE LAVA-LOUÃAS;;;
1000002856;CHOCOLATE FRADES EM PO MCCAFE;;;
1300003108;SUPORTE PARA QUADRO DE NÃVEL UHC MAVERICK;;;
1500001298;BANDEIRA DO BRASIL 1,35X1,93;;;
1500001299;BANDEIRA MC DONALDS 1,35X1,93;;;
SPED322155722;Dioxido Carbono Cil K27 Kg;;;
SPED322449261;Dioxido Carbono Cil T45 Kg;;;
SPED322449262;Dioxido Carbono Cil T34 Kg;;;
SPED323515895;LUVA DE VINIL TRANSP G PAR;;;
SPED320155281;Dioxido Carbono Cil K27 Kg;;;
SPED320521571;Dioxido Carbono Cil T34 Kg;;;
SPED320645961;Dioxido Carbono Cil T45 Kg;;;
1300002263;VALVULA EXPANSÃO TIXA 5 (EMERSON);;;
1500001958;ROTULADOR ELETRONICO PORTATIL PT70BM (MCCAL);;;
SPED318779021;Dioxido Carbono Cil K27 Kg;;;
SPED318915271;Dioxido Carbono Cil T34 Kg;;;
1300001983;GR.DIF ALUMINIO 1500 X 1000 MM;;;
1600000505;XICARA CAPUCCINO BUONDI C/P;;;
1000000426;PAO REGULAR CONGELADO;;;
1300002431;NOBREAK E 1200KVA C/ BATERIA;;;
3467;PAO REGULAR    CONGE BJ  60 UN;;;
37184;PAO INTEGRAL CONG CX MB;;;
6988;PAO BIG MAC    CONGE BJ  30 UN;;;
POS-59138;MOBAN MSMOOMORANBAN MAIL M BOG;;;
SPED316812201;Dioxido Carbono Cil T45 Kg;;;
SPED316952681;Dioxido Carbono Cil T34 Kg;;;
29340;LAMINA BA ME AN RIO DE JANEIRO;;;
37204;PAO TASTY CONG MB - CX;;;
39120;COBERTURA CARAMELO;;;
42969;MOLHO BARBECUE;;;
6989;PAO INTEGRAL   CONGE BJ  60 UN;;;
6990;PAO QUARTERAO  CONGE BJ  60 UN;;;
POS-65115;BoloMaca;;;
SPED316779351;Dioxido Carbono Cil T45 Kg;;;
SPED317006691;Dioxido Carbono Cil T34 Kg;;;
1500002696;BLOCO COMUNICACAO INTERNA 50F S.DOMINGOS;;;
36182;PAO TASTY SECO;;;
SPED316908491;Dioxido Carbono Cil T34 Kg;;;
SPED317031971;Dioxido Carbono Cil T45 Kg;;;
1000002892;MOLHO BIG TASTY;;;
1000005123;ENVELOPE TRANSPARENTE 1000UN;;;
1000005390;PAO HAMB REGULAR 60P;;;
1000005391;PAO HAMB QUARTERAO 60P;;;
1000005393;PAO HAMB BIG MAC 30P;;;
1000005394;PAO HAMB TASTY 48P;;;
1000005641;PREP BEB ICE TEA PES 4UN;;;
1000005792;OVOMALTINE ROCKS 13,8KG;;;
1000005794;BRINQ MULHER-MARAVILHA 150U;;;
1000005795;BRINQ EMMET 150U;;;
1000005796;BRINQ MEGAESTILO 150U;;;
1000005798;BRINQ DUPLO ALIEN L 150U;;;
1000005809;XICARA CAFÃ GENOVA C/PIRES;;;
1000005819;LIVRO MELHOR HORA DO DIA 100U;;;
1000005820;LIVRO Ã VOCÃ MESMO? 100U;;;
1000005821;LIVRO AMOR DE VERÃO 100U;;;
1000005822;LIVRO A MÃQUINA FANTASIA 100U;;;
1000005823;LIVRO QUANDO TUDO ERRADO 100U;;;
1000005824;MC MIX;;;
1000005825;BRINQ STARFIRE 150U;;;
1000005826;BRINQ CYBORG 150U;;;
1000005827;BRINQ RAVEN 150U;;;
1000005828;BRINQ CYBORG SHAKE 150U;;;
1000005829;BRINQ ROBIN 150U;;;
1000005830;BRINQ BEAST BOY 150U;;;
1000005831;BRINQ BOLAS MALABARISMO 150U;;;
1000005832;BRINQ ROBIN BIRDARANG 150U;;;
1000005833;CEBOLA AO MOLHO SHOYU 6X1,05;;;
1000005834;PAPEL HIGIENICO GRANDE;;;
1000005835;BEB LACTEA POL BAUNILHA SECO;;;
1000005836;BEB LACTEA POL CHOCOLATE SECO;;;
1000005837;PAPEL TOALHA INTERFOLHADO;;;
1000005838;MOLHO BACON JAM 7G;;;
1000005839;MOLHO MOSTARDA COM MEL 5G;;;
1000005854;EMB BATATA PREMIUM;;;
1000005859;CARNE VALUE CHICKEN 224UN;;;
1000005860;CEBOLA PALITO EMPANADA 8,16KG;;;
1000005861;ETIQUETA NOVO 3000UN;;;
1000005862;CAPSULAS DE GAZ PARA CHANTILLY;;;
1000005875;OLEO FRITURA AUTO OLEICO;;;
1000005876;BRINQ HEART BRAKER 150U;;;
1000005877;BRINQ BEACH BUGGY 150U;;;
1000005878;BRINQ DRAGON 150U;;;
1000005879;BRINQ GRAVE DIGGER 150U;;;
1000005880;BRINQ MAX-D 150U;;;
1000005881;BRINQ EL TORO LOCO 150U;;;
1000005882;BRINQ ORANGE RUSH 150U;;;
1000005883;BRINQ SPEEDY SPARKLES 150U;;;
1000005884;BRINQ SUNNY SEDAN 150U;;;
1000005885;BRINQ PAINT RACER 150U;;;
1000005886;BRINQ MONSTER MUTT DALMAT 150U;;;
1000005887;BRINQ MEGALODON 150U;;;
1000005904;PEPERONI FATIADO;;;
1300001847;ELEMENTO POLIPROPILENO 9 3/4  (CX C/ 12);;;
1300001891;FILTRO DESCARTAVEL 500X500X25MM (CX C /12);;;
1500003123;FITA DUPLA FACE ESPUMA 24X2M ADELBRAS;;;
1600001482;KAY QSR DET CONCENT SP;;;
1600001483;KAY QSR  LIMPA BANHEIRO LOU;;;
1600001487;KAY QSR VIDRO E MULTIUSO;;;
1600001488;KAY QSR LIMPADOR FRITADE;;;
1600001489;KAY QSR LIMPADOR PISOS;;;
1600001490;KAY QSR LIMPADOR GRILL;;;
2500000895;CC BAG 18L.;;;
2500000896;CC ZERO BAG 5L;;;
2500000899;FTLAR BAG 5L;;;
2500000968;COCA COLA ZERO LATA 350ML BD-12;;;
2500001047;COCA COLA LT12;;;
2500001466;FANTA GUAR LT 350 ML;;;
1500001889;PLASTICO AUTOADESIVO 45X10 CRISTAL;;;
2500000894;FTLAR BAG 10L;;;
2500000904;CC ZERO BAG 10L;;;
POS-10336;MTasty;;;
POS-10338;Cebocrispy;;;
POS-10339;MMostarda;;;
POS-1151;Suco Maracuja 300ml promo;;;
POS-116;Batata Pequena;;;
POS-1168;Suco Maracuja 500ml promo;;;
POS-1175;Suco Laranja 300ml promo;;;
POS-1182;Suco Laranja 500ml promo;;;
POS-12294;McFrUva Peq.;;;
POS-123;Batata Media;;;
POS-12300;McFrUva Med.;;;
POS-12331;McFrLaraCafe Peq.;;;
POS-12379;McFrUvaCafe Peq.;;;
POS-12416;McFrUva Promo Peq.;;;
POS-12423;McFrUva Promo Med.;;;
POS-12454;Suco Laranja Promo McCafe;;;
POS-12478;Suco Uva Promo McCafe;;;
POS-1267;Copo de Agua promo;;;
POS-130;Batata Grande;;;
POS-16841;mcnificobac;;;
POS-16902;Big Tasty;;;
POS-17;Hamburger;;;
POS-178;McFrLaranja Peq.;;;
POS-185;McFrLaranja Med.;;;
POS-192;Torta de Maca;;;
POS-208;Torta de Banana;;;
POS-22484;Bolo Mousse de Chocolate;;;
POS-277;McFrMarac Peq.;;;
POS-2783;Fanta Pr med;;;
POS-2790;Fanta Pr gde;;;
POS-284;McFrMarac Med.;;;
POS-2929;Casquinha Chocolate;;;
POS-2936;Casquinha Creme;;;
POS-2943;Casquinha Mista;;;
POS-2967;Sundae Caramelo;;;
POS-2974;SUND MOR;;;
POS-3025;Molho Caipira;;;
POS-3032;Molho Barbecue;;;
POS-3049;Molho Agridoce;;;
POS-307;AGUA;;;
POS-3162;COLOSS CHOC;;;
POS-3179;McColosso Caramelo;;;
POS-31790;Coca Ze Md;;;
POS-31806;Coca Ze Gd;;;
POS-31820;Coca Ze Md;;;
POS-31837;Coca Ze Gd;;;
POS-3346;Coca med;;;
POS-3353;Coca gde;;;
POS-33909;Cafe com Leite Med CM;;;
POS-33916;Cafe Premium Med CM;;;
POS-33923;Capuccino Med CM;;;
POS-33930;Chocolate Quente Med CM;;;
POS-33954;Pao de Queijo CM;;;
POS-34005;Pao na Chapa CM;;;
POS-34272;Combo Pao Queijo CM;;;
POS-34326;Combo Pao ChapaCM;;;
POS-34333;Cafe com Leite Med Pr CM;;;
POS-34340;Cafe Premium Med Pr CM;;;
POS-34357;Capuccino Med Pr CM;;;
POS-34364;Chocolate Quente MedPr CM;;;
POS-3469;Fanta med;;;
POS-3476;Fanta gde;;;
POS-3490;Coca Pr med;;;
POS-3506;Coca Pr gde;;;
POS-3599;Duplo Burger c/ Queijo;;;
POS-37167;Croissant Pres.Quei CM;;;
POS-37204;Combo Crois Pres.Quei CM;;;
POS-37211;Cafe Premium Peq CM;;;
POS-37228;Cafe c/ leite Peq CM;;;
POS-37235;Capuccino Peq CM;;;
POS-37242;cafe Premium Peq PR CM;;;
POS-37259;cafe c/Leite Peq PRO CM;;;
POS-37266;Capuccino Peq PR CM;;;
POS-37341;Chocolate Quente Peq CM;;;
POS-37358;Chocolate Peq PRO CM;;;
POS-37617;TOPSUN CHO;;;
POS-37624;TOPSUN MOR;;;
POS-37631;TopSundae Caramelo;;;
POS-40051;CASQ BAUNILHA BOG;;;
POS-40082;CB GPPP;;;
POS-40099;BATATA PEQUENA GPPP;;;
POS-40105;COCA PEQ GPPP;;;
POS-40143;FANTA PEQ GPPP;;;
POS-40150;COCA COLA ZERO PEQ GPPP;;;
POS-44059;FLUR OVO NOVO;;;
POS-48;Quarterao;;;
POS-53167;BIG MAC FLZ;;;
POS-53495;MCFRITAS KIDS;;;
POS-53501;SIDE SALAD;;;
POS-54768;M CAESAR;;;
POS-55;Big Mac;;;
POS-55574;T MACA PRO;;;
POS-55581;T BANANA PRO;;;
POS-570503;LARANJ CX;;;
POS-570510;UVA CX;;;
POS-570770;UVA CX;;;
POS-59466;Sprit Z M;;;
POS-59473;Sprit Z G;;;
POS-59497;Sprit Z M;;;
POS-59503;Sprit Z G;;;
POS-59633;Mol Ranch;;;
POS-600002;BATATA PEQ PROMO;;;
POS-600019;BATATA MED PROMO;;;
POS-600026;BATATA GDE PROMO;;;
POS-600040;MCNUGGETS 4 PROMO;;;
POS-600071;BIG PROMO MED;;;
POS-600088;BIG PROMO GDE;;;
POS-600101;QUARTERAO PROMO MED;;;
POS-600118;QUARTERAO PROMO GDE;;;
POS-600149;CHICKEN PROMO MED;;;
POS-600156;CHICKEN PROMO GDE;;;
POS-600187;CHEDDAR PROMO MED;;;
POS-600194;CHEDDAR PROMO GDE;;;
POS-600217;BIG TASTY PROMO MED;;;
POS-600224;BIG TASTY PROMO GDE;;;
POS-600248;MCFISH PROMO MED;;;
POS-600255;MCFISH PROMO GDE;;;
POS-600354;MCNIFBAC PROMO MED;;;
POS-600361;MCNIF BAC PROMO GDE;;;
POS-600996;NUGGETS 10 PROMO MED;;;
POS-601009;NUGGETS 10 PROMO GDE;;;
POS-601016;MCL FELIZ HB PROMO;;;
POS-601023;MCL FELIZ CB PROMO;;;
POS-601030;MCL NUGGETS 4 PROMO;;;
POS-602334;Molho Barbecue (Nuggets) ST;;;
POS-602341;Molho Caipira (Nuggets) ST;;;
POS-602358;Molho Agridoce (Nuggets) ST;;;
POS-602846;McNuggets 10;;;
POS-605304;McOf Chic B Onion Pro Med;;;
POS-606271;Big Pr G FLZ;;;
POS-606295;Batata G P FLZ;;;
POS-606554;MCFRITAS KID PR;;;
POS-606561;SIDE SALAD PR;;;
POS-607179;M BALSA ST;;;
POS-607186;M CAESA ST;;;
POS-61131;FlurryOvo;;;
POS-611367;Danoninho;;;
POS-611640;McChicken 2X1;;;
POS-611664;McNifico 2X1;;;
POS-612333;Tomatinho;;;
POS-612340;SupreGrill;;;
POS-612357;SuperCris;;;
POS-612432;SupreGrill;;;
POS-612449;SupreCris;;;
POS-61247;COCA G;;;
POS-612843;SPRIT Z P;;;
POS-613002;COCAPEQ;;;
POS-613019;COCAZPEQ;;;
POS-613040;FANTAPEQ;;;
POS-613057;SPRITZPEQ;;;
POS-613460;LARANJAGD;;;
POS-613477;MANGABAGR;;;
POS-613484;UVAGDE;;;
POS-613491;MARACUGDE;;;
POS-613507;AZEITE;;;
POS-613514;VINAGRE;;;
POS-614290;BATATAKID;;;
POS-614313;CB;;;
POS-614351;BIGTASTY;;;
POS-614368;CHEDDAR;;;
POS-614412;BATATAMED;;;
POS-614436;NIFICO;;;
POS-614443;QUARTERAO;;;
POS-614467;BIGMAC;;;
POS-614474;DANONINHO;;;
POS-614498;MCCHIKEN;;;
POS-614504;COCAPEQ;;;
POS-614511;COCAZPEQ;;;
POS-614528;FANTAPEQ;;;
POS-614573;COCAZMED;;;
POS-614580;FANTAMED;;;
POS-614597;SPRITEMED;;;
POS-614603;SPRITEZMD;;;
POS-614658;UVAPEQ;;;
POS-614665;LARANJPEQ;;;
POS-614672;MANABAPEQ;;;
POS-614689;MARACUPEQ;;;
POS-614696;UVAMED;;;
POS-614702;LARANJMED;;;
POS-614719;MANABAMED;;;
POS-614726;MARACUMED;;;
POS-614931;DUPLO;;;
POS-615235;CLUB;;;
POS-615259;CLUB CX;;;
POS-615273;CLUB;;;
POS-615297;CLUB CX;;;
POS-615594;CLUB;;;
POS-615600;NUG10;;;
POS-615877;CB;;;
POS-615884;HB;;;
POS-615891;Nug 4;;;
POS-615907;BIGMAC;;;
POS-615914;QUARTERAO;;;
POS-615921;CHICKEN;;;
POS-615938;CHEDDAR;;;
POS-615945;BATATA M;;;
POS-618199;COCA P;;;
POS-618205;COCAZ P;;;
POS-618236;FANTA P;;;
POS-618250;LARANJA P;;;
POS-618267;MARACUJA P;;;
POS-618274;UVA P;;;
POS-618281;AbaMang P;;;
POS-618779;CHICKEN;;;
POS-618786;TR TASTY;;;
POS-618793;BIGMAC;;;
POS-618816;NIFICO;;;
POS-618830;NIFICO;;;
POS-618861;NIFICOBAC;;;
POS-618922;TR TASTY;;;
POS-619165;AgGARRAFA;;;
POS-619622;DELUXEBAC;;;
POS-619660;DELUXEBAC;;;
POS-619981;COCA M;;;
POS-619998;COCA Z M;;;
POS-62;McChicken;;;
POS-620048;LARANJA M;;;
POS-620055;MARACUJ M;;;
POS-620062;UVA M;;;
POS-620079;AbacMan M;;;
POS-620215;SHAKE OVO;;;
POS-620666;BIG MAC;;;
POS-620673;CHEDDAR;;;
POS-620680;QUARTERAO;;;
POS-620734;BIG MAC;;;
POS-620741;CHEDDAR;;;
POS-620758;QUARTERAO;;;
POS-620994;TR BACON;;;
POS-621007;TR BACON;;;
POS-621014;SIG BARBC;;;
POS-621021;SIG BA CX;;;
POS-621076;SIG BARBC;;;
POS-621083;SIG BA CX;;;
POS-621861;CASQ BAU;;;
POS-621878;CASQ CHO;;;
POS-621885;CASQ MIST;;;
POS-621892;LARANJ CX;;;
POS-621908;M BROWNIE;;;
POS-621915;CROIS CHO;;;
POS-621922;CROIS INT;;;
POS-622066;TR CB;;;
POS-622080;TR CB;;;
POS-622189;LARANJ CX;;;
POS-622301;LARANJ CX;;;
POS-622646;TR BACON;;;
POS-622950;CRI TASTY;;;
POS-622974;CRI TASTY;;;
POS-623506;TOSTADO;;;
POS-623643;SALADA;;;
POS-623650;S NUG 6;;;
POS-623667;S GRILL;;;
POS-623674;S FISH;;;
POS-623681;S 4.1;;;
POS-623704;S Chicken;;;
POS-623742;DU SALADA;;;
POS-623889;BIG TASTY;;;
POS-623896;BIG TASTY;;;
POS-623902;BIG MAC;;;
POS-623919;CHEDDAR;;;
POS-623964;CRI TASTY;;;
POS-623971;TR BAC;;;
POS-623988;TR CB;;;
POS-624015;TR BAC;;;
POS-624022;TR CB;;;
POS-624190;DUP QUART;;;
POS-624237;DUP QUART;;;
POS-624268;CRI TASTY;;;
POS-624350;FISH;;;
POS-624749;BAT CHED;;;
POS-624831;SH PRESTI;;;
POS-624848;FL Pre LM;;;
POS-624961;TRICRIBAC;;;
POS-624978;TRICRIBAC;;;
POS-624985;TRICRIBAC;;;
POS-624992;TRICRIBAC;;;
POS-625005;PQUEI NUT;;;
POS-625012;PCHAP NUT;;;
POS-625135;BLOCOS;;;
POS-625272;FOR FG;;;
POS-625289;FOR FG CX;;;
POS-625296;FOR BV;;;
POS-625302;FOR BV CX;;;
POS-625357;FOR FG;;;
POS-625364;FOR FG CX;;;
POS-625371;FOR BV;;;
POS-625388;FOR BV CX;;;
POS-625432;CLUB FG;;;
POS-625449;CLU FG CX;;;
POS-625494;CLUB FG;;;
POS-625500;CLU FG CX;;;
POS-625531;BARB FG;;;
POS-625548;BAR FG CX;;;
POS-625579;BARB FG;;;
POS-62558;AbacManM;;;
POS-625586;BAR FG CX;;;
POS-625616;BAT MEGA;;;
POS-62565;AbacManP;;;
POS-625661;SOLGALEO;;;
POS-625678;PIKACHU;;;
POS-625685;LUNALA;;;
POS-625692;PIKIPEK;;;
POS-625708;ROTOMPOKE;;;
POS-625715;ROWLET;;;
POS-62572;AbacManM;;;
POS-625722;KOMALA;;;
POS-625739;LITTEN;;;
POS-625746;POPPLIO;;;
POS-625753;ATAPIKAC;;;
POS-625760;BIG BACON;;;
POS-625784;DUPLO BIG;;;
POS-625807;BIG BACON;;;
POS-625821;DUPLO BIG;;;
POS-625845;MEL;;;
POS-625852;BONGO;;;
POS-625869;SPIKE;;;
POS-625876;BUSHY;;;
POS-625883;SNORT;;;
POS-625890;CHOCOLATE;;;
POS-625906;FRECKLES;;;
POS-625913;BLIZZ;;;
POS-625920;TIMBER;;;
POS-625937;TWIGS;;;
POS-625944;PEANUT;;;
POS-625951;SEAMORE;;;
POS-625968;TUSK;;;
POS-625975;WADDLE;;;
POS-625982;FROSTINES;;;
POS-626033;RUSTICA;;;
POS-626088;SH ALPINO;;;
POS-63128;SPRITE Z P;;;
POS-63678;EggCheese;;;
POS-63692;AbaMan M;;;
POS-63708;EggCheese;;;
POS-63760;MAIS MOLH;;;
POS-63777;MAIS MAION;;;
POS-63791;MAIS QUEIJ;;;
POS-63807;MAIS TOMAT;;;
POS-63814;MAIS BARBE;;;
POS-64019;MAIS BACON;;;
POS-64033;MAIS QUEIJ;;;
POS-64057;MAIS QUEIJ;;;
POS-64071;MOLHO;;;
POS-67652;Danoninho;;;
POS-68338;FlurryOvo;;;
POS-69212;T Banana;;;
POS-69229;T Maca;;;
POS-69250;Flur Ovo;;;
POS-69298;S Caramelo;;;
POS-69311;C Chocolate;;;
POS-69328;C Baunilha;;;
POS-69335;C Mista;;;
POS-69434;Mc Colosso Choco;;;
POS-69458;TSun Morango;;;
POS-69465;TSun Choco;;;
POS-69472;TSun Caram;;;
POS-69489;Sun Chocolate;;;
POS-70072;SUNCHOCO;;;
POS-710;McNuggets 4;;;
POS-71277;SupreGrill;;;
POS-71284;SupreCris;;;
POS-71321;Tomatinho;;;
POS-71338;SupreGrill;;;
POS-71345;SupreCris;;;
POS-73424;LARANJAGD;;;
POS-73431;MANGABAGR;;;
POS-73448;UVAGDE;;;
POS-73455;MARACUGDE;;;
POS-73660;SUNDAECHO;;;
POS-76050;EXTFRANGO;;;
POS-76166;FLURRYOVO;;;
POS-76241;SUNDCHO;;;
POS-76258;SUNDCAR;;;
POS-76265;SUNDMOR;;;
POS-76890;COB CHOCOL;;;
POS-76906;COB CARAME;;;
POS-76913;COB MORANG;;;
POS-76920;EXT PACOCA;;;
POS-76937;AMEND EXTR;;;
POS-76951;BIJU;;;
POS-76968;EXT OVOMAL;;;
POS-78290;CLUB;;;
POS-78313;CLUB CX;;;
POS-78665;CASQ MIST;;;
POS-79;McFish;;;
POS-79020;BATATAGDE;;;
POS-79068;COLOS CH;;;
POS-79075;COLOS CAR;;;
POS-79082;TORTA BAN;;;
POS-79099;TORTA MAÃ;;;
POS-79105;TOP CHOCO;;;
POS-79129;TOP CAR;;;
POS-82174;SHAKE CHO;;;
POS-82181;SHAKE MOR;;;
POS-82235;SHAKE CHO;;;
POS-82242;SHAKE MOR;;;
POS-82266;SHAKE CHO;;;
POS-82273;SHAKE MOR;;;
POS-84529;NIFICOBAC;;;
POS-84567;NUG10;;;
POS-84833;DELUXEBAC;;;
POS-85069;SHAKE OVO;;;
POS-85090;SHAKE OVO;;;
POS-85946;COCA M;;;
POS-86;Cheddar McMelt;;;
POS-86103;BIG MAC;;;
POS-86110;CHEDDAR;;;
POS-86127;QUARTERAO;;;
POS-86158;TR BACON;;;
POS-86196;SIG BARBC;;;
POS-86202;SIG BA CX;;;
POS-87636;M BROWNIE;;;
POS-87643;CROIS CHO;;;
POS-87650;CROIS INT;;;
POS-87667;PAO GRAOS;;;
POS-87872;TR CB;;;
POS-88435;LARANJ CX;;;
POS-89029;CHICKEN;;;
POS-89067;QUARTERAO;;;
POS-89227;CRI TASTY;;;
POS-89302;FL SON MO;;;
POS-89326;FL SON CA;;;
POS-89487;AD PED SO;;;
POS-89883;AGUA COPO;;;
POS-90544;TOSTADO;;;
POS-90858;SALADA;;;
POS-90926;DU SALADA;;;
POS-91060;CRI TASTY;;;
POS-91077;TR BAC;;;
POS-91084;TR CB;;;
POS-91251;F GUA P;;;
POS-91268;F GUA Z P;;;
POS-91275;F GUA M;;;
POS-91282;F GUA Z M;;;
POS-91299;F GUA G;;;
POS-91305;F GUA Z G;;;
POS-91374;F GUA P;;;
POS-91381;F GUA Z P;;;
POS-91398;F GUA M;;;
POS-91404;F GUA Z M;;;
POS-91411;F GUA G;;;
POS-91428;F GUA Z G;;;
POS-91473;F GUA P;;;
POS-91480;F GUA Z P;;;
POS-91596;F GUA P;;;
POS-91619;F GUA M;;;
POS-91626;F GUA Z M;;;
POS-91992;JR MEX;;;
POS-92371;DUP QUART;;;
POS-92401;BATATA M;;;
POS-92425;CB;;;
POS-92432;DUPLO;;;
POS-92449;BATATA P;;;
POS-92456;QUARTERAO;;;
POS-92463;NUG4;;;
POS-92609;BATATA M;;;
POS-92630;T BANANA;;;
POS-92647;T MACA;;;
POS-92869;BAT CHED;;;
POS-92944;SH PRESTI;;;
POS-92999;SH PRESTI;;;
POS-93019;FL Pre LM;;;
POS-93033;FL Pre CH;;;
POS-93095;ADD PREST;;;
POS-93101;ADD LT MO;;;
POS-93118;FL Pre LM;;;
POS-93125;FL Pre MO;;;
POS-93132;FL Pre CH;;;
POS-93149;FL Pre CA;;;
POS-93378;T BANANA;;;
POS-93385;T MACA;;;
POS-93422;FL Pre LM;;;
POS-93439;FL Pre MO;;;
POS-93446;FL Pre CH;;;
POS-93477;CR TASTY;;;
POS-93798;TRICRIBAC;;;
POS-93804;PQUEI NUT;;;
POS-93811;PCHAP NUT;;;
POS-93866;T BAN NUT;;;
POS-93873;T MAÃ NUT;;;
POS-94030;FL KIT MO;;;
POS-94047;FL KIT CH;;;
POS-94054;FL KIT CA;;;
POS-94153;FL KIT MO;;;
POS-94160;FL KIT CH;;;
POS-94177;FL KIT CA;;;
POS-94191;FL KIT CH;;;
POS-94207;FL KIT CA;;;
POS-94214;ADD KIT;;;
POS-94269;FOR FG CX;;;
POS-94276;FOR BV;;;
POS-94283;FOR BV CX;;;
POS-94382;CLUB FG;;;
POS-94399;CLU FG CX;;;
POS-94528;BAT MEGA;;;
POS-94610;SOLGALEO;;;
POS-94627;PIKACHU;;;
POS-94634;LUNALA;;;
POS-94665;ROWLET;;;
POS-94672;KOMALA;;;
POS-94689;LITTEN;;;
POS-94719;BIG BACON;;;
POS-94740;DUPLO BIG;;;
POS-94771;MEL;;;
POS-94788;BONGO;;;
POS-94795;SPIKE;;;
POS-94801;BUSHY;;;
POS-94818;SNORT;;;
POS-94825;CHOCOLATE;;;
POS-94832;FRECKLES;;;
POS-94849;BLIZZ;;;
POS-94856;TIMBER;;;
POS-94863;TWIGS;;;
POS-94870;PEANUT;;;
POS-94887;SEAMORE;;;
POS-94894;TUSK;;;
POS-94917;FROSTINES;;;
POS-94924;NIFICO;;;
POS-94931;TBAN DELI;;;
POS-94948;MIX BAU;;;
POS-94955;PACOCA;;;
POS-94962;NUTELLA;;;
POS-95013;RUSTICA;;;
POS-95044;FL ALP LM;;;
POS-95051;FL ALP MO;;;
POS-95068;FL ALP CH;;;
POS-95075;FL ALP CA;;;
POS-95204;FL ALP LM;;;
POS-95211;FL ALP MO;;;
POS-95228;FL ALP CH;;;
POS-95235;FL ALP CA;;;
POS-95327;ADD ALPINO;;;
POS-95372;SH ALPINO;;;
SPED315273401;Dioxido Carbono Cil K23 Kg;;;
1000004222;SUMASEPT;;;
1000005840;EMB NUGGETS C/ 10UNID;;;
1000005863;LAMINA PRODUÃÃO;;;
1000000435;PAO INTEGRAL CONGELADO;;;
1000000443;PAO QUARTERAO CONGELADO;;;
1000000445;PAO BIG MAC CONGELADO;;;
1000005370;PAO TASTY CONGELADO;;;
1000005799;BRINQ SUPERMAN 150U;;;
1000005800;BRINQ DUPLO ALIEN LL 150U;;;
1000005801;BRINQ CAOS LEGAL 150U;;;
1500001349;BL PLANO CHAO GRILL DIRECT TJ AM PT 62 FLS;;;
1500001966;SACO LIXO 100L MR 90X90X0,005 C/100  (MCCAL);;;
1500002617;ETIQ LASER 6280 C/25F  25,4X66,7;;;
1500002836;ETIQ LASER 6089 C/10F (STD-MCD);;;
1500003006;CODIGO DE DEFESA DO CONSUMIDOR MCD;;;
1600000504;XICARA CAFE BUONDI C/ PIRES;;;
2500000898;CRYSTAL  COPO 310ML  SG 48UN CP;;;
2500000907;CRYSTAL PET500ML S/G 12UN FL CP;;;
2500000909;CRYSTAL PET 500ML C/G 12UN FL CP;;;
2500001206;Dioxido Carbono Cil K25 Kg;;;
1000000709;QUEIJO EMENTAL;;;
1000004558;PREMIUM GRILL FILE;;;
1300000571;FLANGEADOR E ALARGADOR  1/8 X 3/4 ( PC );;;
1300002675;GAS R134A C/ 13,6 KG ( KG );;;
1500001592;FICH 04 ARG 260X320X55 BR REV 3345-BR;;;
POS-12348;McFrLaraCafe Med.;;;
POS-12461;Suco Maracuja Promo McCaf;;;
POS-13215;Suco Lar Promo McCafe Med;;;
POS-606257;BIG PR M FLZ;;;
POS-606301;Batata M P FLZ;;;
POS-61193;COCA M;;;
POS-614283;BATATAPEQ;;;
POS-614306;HB;;;
POS-614344;BIGMAC;;;
POS-614948;NUGGETS6;;;
POS-618878;BIG TASTY;;;
POS-621939;PAO GRAOS;;;
POS-622196;COCA G;;;
